index,_id,ID,x,y,group,status,time
3155086,60cc301aa43b32bb9d07a459,0000021800000218,4781,199,2,0,2021/06/18 07:32:44:991
3155149,60cc301ca43b32bb9d07a498,0000021800000218,4783,198,2,0,2021/06/18 07:32:46:122
3155212,60cc301da43b32bb9d07a4d7,0000021800000218,4787,197,2,0,2021/06/18 07:32:48:424
3155278,60cc301ea43b32bb9d07a519,0000021800000218,4787,196,2,0,2021/06/18 07:32:49:558
3155350,60cc301fa43b32bb9d07a561,0000021800000218,4786,194,2,0,2021/06/18 07:32:50:743
3155413,60cc3020a43b32bb9d07a5a0,0000021800000218,4791,186,2,0,2021/06/18 07:32:54:209
3155602,60cc3024a43b32bb9d07a65d,0000021800000218,4789,189,2,0,2021/06/18 07:32:55:325
3155659,60cc3025a43b32bb9d07a696,0000021800000218,4792,186,2,0,2021/06/18 07:32:59:922
3155719,60cc3026a43b32bb9d07a6d2,0000021800000218,4791,187,2,0,2021/06/18 07:33:01:080
3155839,60cc3028a43b32bb9d07a74a,0000021800000218,4792,186,2,0,2021/06/18 07:33:02:277
3155902,60cc3029a43b32bb9d07a789,0000021800000218,4789,190,2,0,2021/06/18 07:33:03:407
3155953,60cc302ba43b32bb9d07a7bc,0000021800000218,4788,192,2,0,2021/06/18 07:33:05:701
3156010,60cc302ca43b32bb9d07a7f5,0000021800000218,4787,193,2,0,2021/06/18 07:33:06:846
3156058,60cc302da43b32bb9d07a825,0000021800000218,4789,192,2,0,2021/06/18 07:33:07:979
3156169,60cc302fa43b32bb9d07a894,0000021800000218,4792,189,2,0,2021/06/18 07:33:11:453
3156226,60cc3030a43b32bb9d07a8cd,0000021800000218,4794,186,2,0,2021/06/18 07:33:12:597
3156283,60cc3031a43b32bb9d07a906,0000021800000218,4796,187,2,0,2021/06/18 07:33:13:739
3156439,60cc3035a43b32bb9d07a9a2,0000021800000218,4795,189,2,0,2021/06/18 07:33:14:930
3156475,60cc3036a43b32bb9d07a9c6,0000021800000218,4791,193,2,0,2021/06/18 07:33:16:078
3156508,60cc3037a43b32bb9d07a9e7,0000021800000218,4791,193,2,0,2021/06/18 07:33:17:216
3156553,60cc3038a43b32bb9d07aa14,0000021800000218,4785,205,2,0,2021/06/18 07:33:18:343
3156682,60cc303ca43b32bb9d07aa95,0000021800000218,4787,199,2,0,2021/06/18 07:33:19:499
3156775,60cc303ea43b32bb9d07aaf2,0000021800000218,4786,202,2,0,2021/06/18 07:33:20:649
3156910,60cc3041a43b32bb9d07ab79,0000021800000218,4785,202,2,0,2021/06/18 07:33:24:132
3157039,60cc3043a43b32bb9d07abfa,0000021800000218,4784,203,2,0,2021/06/18 07:33:25:271
3157177,60cc3045a43b32bb9d07ac84,0000021800000218,4785,202,2,0,2021/06/18 07:33:26:418
3157246,60cc3046a43b32bb9d07acc9,0000021800000218,4788,198,2,0,2021/06/18 07:33:28:748
3157375,60cc3049a43b32bb9d07ad4a,0000021800000218,4786,200,2,0,2021/06/18 07:33:29:912
3157441,60cc304aa43b32bb9d07ad8c,0000021800000218,4781,212,2,0,2021/06/18 07:33:31:046
3157567,60cc304ca43b32bb9d07ae0a,0000021800000218,4785,206,2,0,2021/06/18 07:33:32:203
3157627,60cc304da43b32bb9d07ae46,0000021800000218,4781,212,2,0,2021/06/18 07:33:33:337
3157753,60cc304fa43b32bb9d07aec4,0000021800000218,4782,210,2,0,2021/06/18 07:33:35:669
3157844,60cc3052a43b32bb9d07af1f,0000000000000101,6916,972,2,0,2021/06/18 07:25:00:829
3157849,60cc3052a43b32bb9d07af24,0000021800000218,4779,210,2,0,2021/06/18 07:33:36:812
3157879,60cc3053a43b32bb9d07af42,0000021800000218,4777,207,2,0,2021/06/18 07:33:37:953
3157925,60cc3055a43b32bb9d07af70,0000000000000101,6823,989,2,0,2021/06/18 07:25:02:070
3157942,60cc3055a43b32bb9d07af81,0000021800000218,4776,209,2,0,2021/06/18 07:33:41:427
3158038,60cc3059a43b32bb9d07afe1,0000021800000218,4776,208,2,0,2021/06/18 07:33:42:569
3158065,60cc305aa43b32bb9d07affc,0000021800000218,4778,204,2,0,2021/06/18 07:33:43:709
3158231,60cc305da43b32bb9d07b0a2,0000000000000101,6748,1038,2,0,2021/06/18 07:25:03:453
3158326,60cc305fa43b32bb9d07b101,0000021800000218,4783,203,2,0,2021/06/18 07:33:44:881
3158392,60cc3060a43b32bb9d07b143,0000021800000218,4787,200,2,0,2021/06/18 07:33:48:317
3158455,60cc3061a43b32bb9d07b182,0000021800000218,4792,195,2,0,2021/06/18 07:33:50:668
3158483,60cc3061a43b32bb9d07b19e,0000000000000101,6679,1088,2,0,2021/06/18 07:25:04:231
3158647,60cc3064a43b32bb9d07b242,0000021800000218,4794,192,2,0,2021/06/18 07:33:52:961
3158696,60cc3065a43b32bb9d07b273,0000000000000101,6614,1145,2,0,2021/06/18 07:25:05:008
3158704,60cc3065a43b32bb9d07b27b,0000021800000218,4792,193,2,0,2021/06/18 07:33:55:257
3158767,60cc3066a43b32bb9d07b2ba,0000021800000218,4768,212,2,0,2021/06/18 07:33:57:554
3158873,60cc3068a43b32bb9d07b324,0000000000000101,6544,1204,2,0,2021/06/18 07:25:06:567
3158965,60cc306aa43b32bb9d07b380,0000021800000218,4768,211,2,0,2021/06/18 07:33:58:704
3158987,60cc306aa43b32bb9d07b396,0000000000000101,6488,1232,2,0,2021/06/18 07:25:09:537
3159025,60cc306ba43b32bb9d07b3bc,0000021800000218,4768,212,2,0,2021/06/18 07:34:01:029
3159050,60cc306ca43b32bb9d07b3d5,0000000000000101,6444,1237,2,0,2021/06/18 07:25:10:466
3159088,60cc306ca43b32bb9d07b3fb,0000021800000218,4771,207,2,0,2021/06/18 07:34:02:177
3159131,60cc306da43b32bb9d07b426,0000000000000101,6409,1239,2,0,2021/06/18 07:25:10:766
3159151,60cc306da43b32bb9d07b43a,0000021800000218,4771,206,2,0,2021/06/18 07:34:04:478
3159176,60cc306ea43b32bb9d07b453,0000000000000101,6386,1189,2,0,2021/06/18 07:25:13:647
3159239,60cc306fa43b32bb9d07b492,0000000000000101,6380,1129,2,0,2021/06/18 07:25:14:406
3159268,60cc3070a43b32bb9d07b4af,0000021800000218,4772,205,2,0,2021/06/18 07:34:05:625
3159298,60cc3071a43b32bb9d07b4cd,0000021800000218,4775,204,2,0,2021/06/18 07:34:07:920
3159317,60cc3072a43b32bb9d07b4e0,0000000000000101,6353,1079,2,0,2021/06/18 07:25:16:905
3159328,60cc3072a43b32bb9d07b4eb,0000021800000218,4776,204,2,0,2021/06/18 07:34:10:226
3159344,60cc3073a43b32bb9d07b4fb,0000000000000101,6276,1040,2,0,2021/06/18 07:25:18:117
3159367,60cc3073a43b32bb9d07b512,0000021800000218,4779,202,2,0,2021/06/18 07:34:11:367
3159397,60cc3074a43b32bb9d07b530,0000021800000218,4784,198,2,0,2021/06/18 07:34:13:703
3159424,60cc3075a43b32bb9d07b54b,0000021800000218,4784,199,2,0,2021/06/18 07:34:17:134
3159464,60cc3077a43b32bb9d07b573,0000000000000101,6177,989,2,4,2021/06/18 07:25:19:160
3159469,60cc3077a43b32bb9d07b578,0000021800000218,4786,192,2,0,2021/06/18 07:34:18:295
3159532,60cc3079a43b32bb9d07b5b7,0000021800000218,4819,183,2,0,2021/06/18 07:34:22:975
3159533,60cc3079a43b32bb9d07b5b8,0000000000000101,5960,930,2,4,2021/06/18 07:25:21:461
3159587,60cc307aa43b32bb9d07b5ee,0000000000000101,5590,873,2,4,2021/06/18 07:25:24:518
3159652,60cc307ba43b32bb9d07b62f,0000021800000218,4819,181,2,0,2021/06/18 07:34:24:051
3159659,60cc307ba43b32bb9d07b636,0000000000000101,5097,795,2,4,2021/06/18 07:25:27:843
3159703,60cc307ca43b32bb9d07b662,0000021800000218,4819,176,2,0,2021/06/18 07:34:25:191
3159716,60cc307da43b32bb9d07b66f,0000000000000101,4567,732,2,0,2021/06/18 07:25:30:101
3159763,60cc307ea43b32bb9d07b69e,0000021800000218,4814,179,2,0,2021/06/18 07:34:28:658
3159776,60cc307ea43b32bb9d07b6ab,0000000000000101,3925,712,2,4,2021/06/18 07:25:33:986
3159814,60cc307fa43b32bb9d07b6d1,0000021800000218,4810,181,2,0,2021/06/18 07:34:29:801
3159839,60cc307fa43b32bb9d07b6ea,0000000000000101,6053,734,3,0,2021/06/18 07:34:10:067
3159886,60cc3080a43b32bb9d07b719,0000021800000218,4807,182,2,0,2021/06/18 07:34:30:946
3159905,60cc3080a43b32bb9d07b72c,0000000000000101,7775,754,3,4,2021/06/18 07:34:13:175
3159977,60cc3081a43b32bb9d07b774,0000000000000101,8928,758,3,4,2021/06/18 07:34:21:367
3160046,60cc3083a43b32bb9d07b7b9,0000000000000101,9732,783,3,4,2021/06/18 07:34:25:743
3160144,60cc3084a43b32bb9d07b81b,0000021800000218,4808,178,2,0,2021/06/18 07:34:34:414
3160187,60cc3085a43b32bb9d07b846,0000000000000101,10126,891,3,4,2021/06/18 07:34:29:714
3160213,60cc3086a43b32bb9d07b860,0000021800000218,4804,182,2,0,2021/06/18 07:34:35:573
3160259,60cc3086a43b32bb9d07b88e,0000000000000101,10396,946,3,4,2021/06/18 07:34:32:829
3160285,60cc3087a43b32bb9d07b8a8,0000021800000218,4798,193,2,0,2021/06/18 07:34:36:731
3160328,60cc3088a43b32bb9d07b8d3,0000000000000101,10548,990,3,4,2021/06/18 07:34:34:795
3160351,60cc3088a43b32bb9d07b8ea,0000021800000218,4795,198,2,0,2021/06/18 07:34:37:871
3160417,60cc3089a43b32bb9d07b92c,0000021800000218,4794,198,2,0,2021/06/18 07:34:40:172
3160541,60cc308ba43b32bb9d07b9a8,0000000000000101,10667,1010,3,4,2021/06/18 07:34:35:999
3160607,60cc308ca43b32bb9d07b9ea,0000000000000101,10513,973,3,4,2021/06/18 07:34:37:561
3160612,60cc308da43b32bb9d07b9ef,0000021800000218,4774,214,2,0,2021/06/18 07:34:41:338
3160654,60cc308ea43b32bb9d07ba19,0000021800000218,4757,227,2,0,2021/06/18 07:34:42:457
3160684,60cc308fa43b32bb9d07ba37,0000021800000218,4761,225,2,0,2021/06/18 07:34:43:641
3160714,60cc3090a43b32bb9d07ba55,0000021800000218,4739,242,2,0,2021/06/18 07:34:44:756
3160718,60cc3090a43b32bb9d07ba59,0000000000000101,10570,999,3,4,2021/06/18 07:34:38:457
3160751,60cc3091a43b32bb9d07ba7a,0000000000000101,10525,1052,3,4,2021/06/18 07:34:39:667
3160774,60cc3092a43b32bb9d07ba91,0000021800000218,4747,234,2,0,2021/06/18 07:34:45:911
3160807,60cc3093a43b32bb9d07bab2,0000021800000218,4754,226,2,0,2021/06/18 07:34:47:062
3160850,60cc3095a43b32bb9d07badd,0000000000000101,10378,982,3,4,2021/06/18 07:34:42:148
3160876,60cc3096a43b32bb9d07baf7,0000021800000218,4763,218,2,0,2021/06/18 07:34:49:390
3160895,60cc3096a43b32bb9d07bb0a,0000000000000101,10360,980,3,4,2021/06/18 07:34:43:158
3161038,60cc3099a43b32bb9d07bb99,0000021800000218,4766,225,2,0,2021/06/18 07:34:51:674
3161075,60cc309aa43b32bb9d07bbbe,0000000000000101,10313,991,3,4,2021/06/18 07:34:47:024
3161132,60cc309ba43b32bb9d07bbf7,0000000000000101,10148,926,3,4,2021/06/18 07:34:49:448
3161155,60cc309ba43b32bb9d07bc0e,0000021800000218,4745,243,2,0,2021/06/18 07:34:52:858
3161264,60cc309ea43b32bb9d07bc7b,0000000000000101,10163,997,3,4,2021/06/18 07:34:50:646
3161278,60cc309ea43b32bb9d07bc89,0000021800000218,4755,231,2,0,2021/06/18 07:34:53:996
3161333,60cc309fa43b32bb9d07bcc0,0000000000000101,10095,937,3,4,2021/06/18 07:34:51:881
3161396,60cc30a0a43b32bb9d07bcff,0000000000000101,9966,882,3,4,2021/06/18 07:34:53:108
3161407,60cc30a0a43b32bb9d07bd0a,0000021800000218,4763,224,2,0,2021/06/18 07:34:55:134
3161599,60cc30a4a43b32bb9d07bdca,0000021800000218,4773,215,2,0,2021/06/18 07:34:56:281
3161600,60cc30a4a43b32bb9d07bdcb,0000000000000101,9937,841,3,4,2021/06/18 07:34:54:335
3161650,60cc30a5a43b32bb9d07bdfd,0000021800000218,4776,212,2,0,2021/06/18 07:35:00:903
3161660,60cc30a5a43b32bb9d07be07,0000000000000101,9916,804,3,4,2021/06/18 07:34:55:531
3161719,60cc30a6a43b32bb9d07be42,0000021800000218,4777,208,2,0,2021/06/18 07:35:02:071
3161726,60cc30a6a43b32bb9d07be49,0000000000000101,9874,777,3,4,2021/06/18 07:34:56:772
3161858,60cc30a9a43b32bb9d07becd,0000000000000101,9839,754,3,4,2021/06/18 07:34:57:992
3161899,60cc30a9a43b32bb9d07bef6,0000021800000218,4775,215,2,0,2021/06/18 07:35:03:220
3161915,60cc30aaa43b32bb9d07bf06,0000000000000101,9822,735,3,4,2021/06/18 07:34:59:184
3161956,60cc30aaa43b32bb9d07bf2f,0000021800000218,4776,213,2,0,2021/06/18 07:35:04:386
3162013,60cc30aca43b32bb9d07bf68,0000021800000218,4757,230,2,0,2021/06/18 07:35:05:530
3162046,60cc30ada43b32bb9d07bf89,0000021800000218,4759,227,2,0,2021/06/18 07:35:08:998
3162059,60cc30ada43b32bb9d07bf96,0000000000000101,9742,715,3,4,2021/06/18 07:35:01:650
3162095,60cc30afa43b32bb9d07bfba,0000000000000101,9728,703,3,4,2021/06/18 07:35:02:860
3162148,60cc30b0a43b32bb9d07bfef,0000021800000218,4766,218,2,0,2021/06/18 07:35:10:148
3162164,60cc30b1a43b32bb9d07bfff,0000000000000101,9638,705,3,4,2021/06/18 07:35:04:091
3162178,60cc30b1a43b32bb9d07c00d,0000021800000218,4778,205,2,0,2021/06/18 07:35:11:290
3162214,60cc30b3a43b32bb9d07c031,0000021800000218,4785,198,2,0,2021/06/18 07:35:12:451
3162233,60cc30b3a43b32bb9d07c044,0000000000000101,9733,681,3,4,2021/06/18 07:35:07:739
3162241,60cc30b4a43b32bb9d07c04c,0000021800000218,4789,193,2,0,2021/06/18 07:35:14:733
3162317,60cc30b6a43b32bb9d07c098,0000000000000101,9681,690,3,4,2021/06/18 07:35:08:947
3162325,60cc30b6a43b32bb9d07c0a0,0000021800000218,4791,190,2,0,2021/06/18 07:35:15:891
3162397,60cc30b7a43b32bb9d07c0e8,0000021800000218,4785,195,2,0,2021/06/18 07:35:18:207
3162463,60cc30b8a43b32bb9d07c12a,0000021800000218,4786,193,2,0,2021/06/18 07:35:21:654
3162464,60cc30b8a43b32bb9d07c12b,0000000000000101,9744,750,3,4,2021/06/18 07:35:12:619
3162532,60cc30b9a43b32bb9d07c16f,0000021800000218,4789,190,2,0,2021/06/18 07:35:23:934
3162536,60cc30baa43b32bb9d07c173,0000000000000101,9681,728,3,4,2021/06/18 07:35:13:792
3162664,60cc30bca43b32bb9d07c1f3,0000021800000218,4762,221,2,0,2021/06/18 07:35:26:266
3162736,60cc30bda43b32bb9d07c23b,0000021800000218,4766,217,2,0,2021/06/18 07:35:28:561
3162752,60cc30bda43b32bb9d07c24b,0000000000000101,9616,709,3,4,2021/06/18 07:35:17:452
3162808,60cc30bea43b32bb9d07c283,0000021800000218,4772,211,2,0,2021/06/18 07:35:32:042
3162865,60cc30bfa43b32bb9d07c2bc,0000021800000218,4771,219,2,0,2021/06/18 07:35:33:165
3162925,60cc30c0a43b32bb9d07c2f8,0000021800000218,4780,207,2,0,2021/06/18 07:35:34:306
3163019,60cc30c2a43b32bb9d07c356,0000000000000101,9642,697,3,4,2021/06/18 07:35:18:709
3163057,60cc30c3a43b32bb9d07c37c,0000021800000218,4785,202,2,0,2021/06/18 07:35:37:803
3163091,60cc30c3a43b32bb9d07c39e,0000000000000101,9644,687,3,4,2021/06/18 07:35:22:350
3163120,60cc30c4a43b32bb9d07c3bb,0000021800000218,4790,195,2,0,2021/06/18 07:35:38:921
3163163,60cc30c5a43b32bb9d07c3e6,0000000000000101,9566,670,3,4,2021/06/18 07:35:23:579
3163255,60cc30c6a43b32bb9d07c442,0000021800000218,4786,200,2,0,2021/06/18 07:35:40:082
3163295,60cc30c7a43b32bb9d07c46a,0000000000000101,9529,661,3,4,2021/06/18 07:35:25:991
3163315,60cc30c7a43b32bb9d07c47e,0000021800000218,4785,198,2,0,2021/06/18 07:35:41:225
3163355,60cc30c8a43b32bb9d07c4a6,0000000000000101,9495,654,3,4,2021/06/18 07:35:27:240
3163435,60cc30caa43b32bb9d07c4f6,0000021800000218,4783,199,2,0,2021/06/18 07:35:44:680
3163498,60cc30cba43b32bb9d07c535,0000021800000218,4784,196,2,0,2021/06/18 07:35:45:862
3163549,60cc30cca43b32bb9d07c568,0000021800000218,4786,199,2,0,2021/06/18 07:35:47:005
3163609,60cc30cda43b32bb9d07c5a4,0000021800000218,4765,220,2,0,2021/06/18 07:35:48:141
3163672,60cc30cea43b32bb9d07c5e3,0000021800000218,4771,215,2,0,2021/06/18 07:35:50:432
3163676,60cc30cea43b32bb9d07c5e7,0000000000000101,9475,647,3,4,2021/06/18 07:35:28:439
3163741,60cc30cfa43b32bb9d07c628,0000021800000218,4756,227,2,0,2021/06/18 07:35:51:591
3163873,60cc30d2a43b32bb9d07c6ac,0000021800000218,4741,239,2,0,2021/06/18 07:35:52:751
3163883,60cc30d2a43b32bb9d07c6b6,0000000000000101,9450,641,3,4,2021/06/18 07:35:32:082
3163955,60cc30d3a43b32bb9d07c6fe,0000000000000101,9522,702,3,4,2021/06/18 07:35:33:327
3163990,60cc30d4a43b32bb9d07c721,0000021800000218,4751,237,2,0,2021/06/18 07:35:53:891
3164053,60cc30d6a43b32bb9d07c760,0000021800000218,4760,226,2,0,2021/06/18 07:35:56:227
3164063,60cc30d7a43b32bb9d07c76a,0000000000000101,9468,682,3,4,2021/06/18 07:35:34:498
3164083,60cc30d7a43b32bb9d07c77e,0000021800000218,4768,219,2,0,2021/06/18 07:35:57:374
3164099,60cc30d8a43b32bb9d07c78e,0000000000000101,9447,672,3,4,2021/06/18 07:35:36:993
3164113,60cc30d9a43b32bb9d07c79c,0000021800000218,4776,212,2,0,2021/06/18 07:35:58:547
3164143,60cc30daa43b32bb9d07c7ba,0000021800000218,4778,208,2,0,2021/06/18 07:35:59:669
3164179,60cc30dba43b32bb9d07c7de,0000021800000218,4782,204,2,0,2021/06/18 07:36:00:800
3164204,60cc30dca43b32bb9d07c7f7,0000000000000101,9428,662,3,4,2021/06/18 07:35:38:161
3164237,60cc30dda43b32bb9d07c818,0000000000000101,9410,653,3,4,2021/06/18 07:35:41:845
3164245,60cc30dda43b32bb9d07c820,0000021800000218,4781,205,2,0,2021/06/18 07:36:03:142
3164299,60cc30dea43b32bb9d07c856,0000021800000218,4761,221,2,0,2021/06/18 07:36:04:284
3164360,60cc30dfa43b32bb9d07c893,0000000000000101,9401,646,3,4,2021/06/18 07:35:43:071
3164368,60cc30dfa43b32bb9d07c89b,0000021800000218,4738,247,2,0,2021/06/18 07:36:06:612
3164432,60cc30e1a43b32bb9d07c8db,0000000000000101,9443,644,3,4,2021/06/18 07:35:45:484
3164437,60cc30e1a43b32bb9d07c8e0,0000021800000218,4749,238,2,0,2021/06/18 07:36:07:764
3164569,60cc30e3a43b32bb9d07c964,0000021800000218,4759,226,2,0,2021/06/18 07:36:10:032
3164650,60cc30e4a43b32bb9d07c9b5,0000021800000218,4737,243,2,0,2021/06/18 07:36:11:182
3164713,60cc30e5a43b32bb9d07c9f4,0000021800000218,4724,254,2,0,2021/06/18 07:36:12:363
3164726,60cc30e5a43b32bb9d07ca01,0000000000000101,9487,641,3,4,2021/06/18 07:35:47:915
3164782,60cc30e6a43b32bb9d07ca39,0000021800000218,4734,247,2,0,2021/06/18 07:36:13:524
3164795,60cc30e7a43b32bb9d07ca46,0000000000000101,9474,639,3,4,2021/06/18 07:35:50:345
3164864,60cc30e8a43b32bb9d07ca8b,0000000000000101,9435,650,3,4,2021/06/18 07:35:52:822
3164908,60cc30e9a43b32bb9d07cab7,0000021800000218,4747,231,2,0,2021/06/18 07:36:14:657
3164930,60cc30e9a43b32bb9d07cacd,0000000000000101,9386,638,3,4,2021/06/18 07:35:54:031
3164974,60cc30eaa43b32bb9d07caf9,0000021800000218,4756,227,2,0,2021/06/18 07:36:15:786
3164999,60cc30eaa43b32bb9d07cb12,0000000000000101,9349,631,3,4,2021/06/18 07:35:57:698
3165043,60cc30eba43b32bb9d07cb3e,0000021800000218,4757,231,2,0,2021/06/18 07:36:18:098
3165065,60cc30eba43b32bb9d07cb54,0000000000000101,9446,693,3,4,2021/06/18 07:36:02:559
3165100,60cc30eca43b32bb9d07cb77,0000021800000218,4764,226,2,0,2021/06/18 07:36:20:430
3165257,60cc30efa43b32bb9d07cc14,0000000000000101,9399,677,3,4,2021/06/18 07:36:03:788
3165283,60cc30f0a43b32bb9d07cc2e,0000021800000218,4770,217,2,0,2021/06/18 07:36:22:703
3165326,60cc30f0a43b32bb9d07cc59,0000000000000101,9481,669,3,4,2021/06/18 07:36:05:003
3165349,60cc30f1a43b32bb9d07cc70,0000021800000218,4742,245,2,0,2021/06/18 07:36:23:890
3165406,60cc30f2a43b32bb9d07cca9,0000021800000218,4751,234,2,0,2021/06/18 07:36:25:042
3165518,60cc30f4a43b32bb9d07cd19,0000000000000101,9457,661,3,4,2021/06/18 07:36:07:419
3165583,60cc30f5a43b32bb9d07cd5a,0000021800000218,4763,222,2,0,2021/06/18 07:36:26:171
3165646,60cc30f6a43b32bb9d07cd99,0000021800000218,4770,216,2,0,2021/06/18 07:36:27:311
3165709,60cc30f8a43b32bb9d07cdd8,0000021800000218,4771,213,2,0,2021/06/18 07:36:29:643
3165820,60cc30faa43b32bb9d07ce47,0000021800000218,4772,217,2,0,2021/06/18 07:36:30:779
3165830,60cc30faa43b32bb9d07ce51,0000000000000101,9409,651,3,4,2021/06/18 07:36:08:614
3165883,60cc30fba43b32bb9d07ce86,0000021800000218,4775,213,2,0,2021/06/18 07:36:31:937
3165893,60cc30fba43b32bb9d07ce90,0000000000000101,9499,709,3,4,2021/06/18 07:36:14:726
3165929,60cc30fda43b32bb9d07ceb4,0000000000000101,9620,741,3,4,2021/06/18 07:36:18:397
3165962,60cc30fea43b32bb9d07ced5,0000000000000101,9538,714,3,4,2021/06/18 07:36:19:617
3165991,60cc30ffa43b32bb9d07cef2,0000021800000218,4778,207,2,0,2021/06/18 07:36:33:073
3166001,60cc30ffa43b32bb9d07cefc,0000000000000101,9502,697,3,4,2021/06/18 07:36:23:283
3166142,60cc3104a43b32bb9d07cf89,0000000000000101,9479,685,3,4,2021/06/18 07:36:24:469
3166175,60cc3105a43b32bb9d07cfaa,0000000000000101,9634,742,3,4,2021/06/18 07:36:28:150
3166255,60cc3107a43b32bb9d07cffa,0000021800000218,4777,214,2,0,2021/06/18 07:36:35:371
3166298,60cc3108a43b32bb9d07d025,0000000000000101,9637,724,3,4,2021/06/18 07:36:29:370
3166312,60cc3108a43b32bb9d07d033,0000021800000218,4782,209,2,0,2021/06/18 07:36:36:562
3166370,60cc3109a43b32bb9d07d06d,0000000000000101,9637,708,3,4,2021/06/18 07:36:31:793
3166384,60cc3109a43b32bb9d07d07b,0000021800000218,4783,208,2,0,2021/06/18 07:36:37:698
3166436,60cc310aa43b32bb9d07d0af,0000000000000101,9690,756,3,4,2021/06/18 07:36:33:038
3166580,60cc310ca43b32bb9d07d13f,0000000000000101,9630,732,3,4,2021/06/18 07:36:37:890
3166582,60cc310ca43b32bb9d07d141,0000021800000218,4782,209,2,0,2021/06/18 07:36:38:875
3166645,60cc310ea43b32bb9d07d180,0000021800000218,4785,204,2,0,2021/06/18 07:36:41:169
3166649,60cc310ea43b32bb9d07d184,0000000000000101,9582,712,3,4,2021/06/18 07:36:39:114
3166717,60cc310fa43b32bb9d07d1c8,0000021800000218,4787,200,2,0,2021/06/18 07:36:42:320
3166724,60cc310fa43b32bb9d07d1cf,0000000000000101,9517,694,3,4,2021/06/18 07:36:40:306
3166780,60cc3110a43b32bb9d07d207,0000021800000218,4784,204,2,0,2021/06/18 07:36:43:448
3166793,60cc3110a43b32bb9d07d214,0000000000000101,9486,680,3,4,2021/06/18 07:36:41:556
3166843,60cc3111a43b32bb9d07d246,0000021800000218,4786,203,2,0,2021/06/18 07:36:44:588
3166856,60cc3111a43b32bb9d07d253,0000000000000101,9463,670,3,4,2021/06/18 07:36:42:749
3166919,60cc3113a43b32bb9d07d292,0000000000000101,9445,662,3,4,2021/06/18 07:36:43:965
3166969,60cc3113a43b32bb9d07d2c4,0000021800000218,4784,202,2,0,2021/06/18 07:36:48:052
3166988,60cc3114a43b32bb9d07d2d7,0000000000000101,9490,658,3,4,2021/06/18 07:36:47:631
3167029,60cc3114a43b32bb9d07d300,0000021800000218,4779,212,2,0,2021/06/18 07:36:49:219
3167098,60cc3116a43b32bb9d07d345,0000021800000218,4784,204,2,0,2021/06/18 07:36:50:355
3167201,60cc3117a43b32bb9d07d3ac,0000000000000101,9539,654,3,4,2021/06/18 07:36:48:831
3167233,60cc3118a43b32bb9d07d3cc,0000021800000218,4785,204,2,0,2021/06/18 07:36:53:823
3167267,60cc3119a43b32bb9d07d3ee,0000000000000101,9652,639,3,4,2021/06/18 07:36:52:497
3167296,60cc3119a43b32bb9d07d40b,0000021800000218,4786,203,2,0,2021/06/18 07:36:54:960
3167356,60cc311aa43b32bb9d07d447,0000021800000218,4788,202,2,0,2021/06/18 07:36:56:155
3167396,60cc311ba43b32bb9d07d46f,0000000000000101,9703,697,3,4,2021/06/18 07:36:58:631
3167465,60cc311ca43b32bb9d07d4b4,0000000000000101,9650,687,3,4,2021/06/18 07:36:59:833
3167482,60cc311da43b32bb9d07d4c5,0000021800000218,4785,205,2,0,2021/06/18 07:36:58:430
3167542,60cc311ea43b32bb9d07d501,0000021800000218,4785,204,2,0,2021/06/18 07:36:59:566
3167602,60cc311fa43b32bb9d07d53d,0000021800000218,4785,206,2,0,2021/06/18 07:37:03:038
3167654,60cc3120a43b32bb9d07d571,0000000000000101,9594,674,3,4,2021/06/18 07:37:01:055
3167662,60cc3120a43b32bb9d07d579,0000021800000218,4786,204,2,0,2021/06/18 07:37:11:103
3167720,60cc3121a43b32bb9d07d5b3,0000000000000101,9525,660,3,4,2021/06/18 07:37:02:285
3167785,60cc3122a43b32bb9d07d5f4,0000021800000218,4792,198,2,0,2021/06/18 07:37:12:287
3167786,60cc3122a43b32bb9d07d5f5,0000000000000101,9657,636,3,4,2021/06/18 07:37:03:554
3167851,60cc3123a43b32bb9d07d636,0000021800000218,4791,199,2,0,2021/06/18 07:37:13:430
3167908,60cc3125a43b32bb9d07d66f,0000021800000218,4791,199,2,0,2021/06/18 07:37:16:881
3167918,60cc3125a43b32bb9d07d679,0000000000000101,9701,634,3,4,2021/06/18 07:37:08:353
3167968,60cc3126a43b32bb9d07d6ab,0000021800000218,4790,203,2,0,2021/06/18 07:37:18:014
3168098,60cc3128a43b32bb9d07d72d,0000000000000101,9774,626,3,4,2021/06/18 07:37:09:595
3168139,60cc3129a43b32bb9d07d756,0000021800000218,4791,198,2,0,2021/06/18 07:37:19:203
3168167,60cc312aa43b32bb9d07d772,0000000000000101,9697,622,3,4,2021/06/18 07:37:12:023
3168205,60cc312aa43b32bb9d07d798,0000021800000218,4792,194,2,0,2021/06/18 07:37:20:335
3168230,60cc312ba43b32bb9d07d7b1,0000000000000101,9635,621,3,4,2021/06/18 07:37:13:250
3168265,60cc312ca43b32bb9d07d7d4,0000021800000218,4796,187,2,0,2021/06/18 07:37:21:477
3168296,60cc312ca43b32bb9d07d7f3,0000000000000101,9670,623,3,4,2021/06/18 07:37:14:487
3168407,60cc312fa43b32bb9d07d862,0000000000000101,9760,614,3,4,2021/06/18 07:37:16:922
